date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand,month,day_name,year,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,month_sin,month_cos,dow_sin,dow_cos,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,expanding_mean,demand_change_1,demand_change_7,price_diff,discounted_price,inventory_sales_ratio,catboost_prediction,lightgbm_prediction,ensemble_prediction,residual,lof_anomaly,z_score,zscore_anomaly,final_anomaly
2023-05-21,4,4,3,1,187,84,216,17.53,0,0,0,15.23,1,0,104,5,3,2023,21,6,20,2,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,78.0,145.0,68.0,68.0,106.85714285714286,101.85714285714286,92.53333333333333,52.23481779882275,37.05795399132239,116.44950495049505,26.0,-41.0,2.3000000000000007,17.53,2.2,104.32599091914832,103.85007774707287,104.13562565031815,-0.135625650318147,0,0.10854651957097197,0,0
2023-05-22,4,4,3,1,103,103,330,16.8,10,0,0,20.1,1,0,141,5,1,2023,22,0,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,104.0,92.0,140.0,41.0,101.0,104.42857142857143,93.73333333333333,49.47052994797362,36.81822387344862,116.42490118577075,37.0,49.0,-3.3000000000000007,15.120000000000001,0.9903846153846154,141.45204817004245,142.57431578623886,141.90095521652103,-0.9009552165210266,0,0.5403450445674327,0,0
2023-05-23,4,4,3,1,216,165,0,18.88,15,3,1,20.06,1,0,207,5,5,2023,23,1,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,141.0,135.0,73.0,158.0,108.0,104.5,97.06666666666666,51.41335753803045,36.40380174664696,116.4733727810651,66.0,72.0,-1.1799999999999997,16.048,1.3012048192771084,205.0422770261253,205.13437452746166,205.07911602665985,1.9208839733401533,0,1.0517350915817365,0,0
2023-05-24,4,4,3,1,381,101,296,19.74,5,3,0,19.67,1,0,161,5,6,2023,24,2,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,207.0,7.0,83.0,96.0,118.28571428571429,114.07142857142857,98.7,63.49728153161188,40.13954108632374,116.6515748031496,-46.0,154.0,0.06999999999999673,18.752999999999997,3.735294117647059,156.85240237857434,163.90604267767938,159.67385849821636,1.3261415017836384,0,0.7161817126041162,0,0
2023-05-25,4,4,3,1,280,45,0,13.93,5,1,0,13.26,1,0,53,5,4,2023,25,3,21,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,161.0,153.0,116.0,83.0,140.28571428571428,119.64285714285714,100.86666666666666,41.31873782242272,41.71226011232362,116.73870333988212,-108.0,-100.0,0.6699999999999999,13.2335,6.086956521739131,52.80339425803492,52.033392254502424,52.495393456621926,0.504606543378074,0,0.2526721358964592,0,0
2023-05-26,4,4,3,1,531,80,0,15.01,0,3,0,17.67,1,0,74,5,0,2023,26,4,21,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,53.0,138.0,70.0,94.0,126.0,115.14285714285714,99.86666666666666,52.076866265166295,42.50738948605904,116.61372549019607,21.0,-64.0,-2.660000000000002,15.01,6.555555555555555,75.03374400850299,73.33507413222009,74.35427605798984,-0.35427605798983564,0,0.23190896065753813,0,0
2023-05-27,4,4,3,1,451,126,0,15.85,25,1,1,17.16,1,0,187,5,2,2023,27,5,21,2,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,74.0,78.0,128.0,123.0,116.85714285714286,115.42857142857143,99.2,55.146557980919134,42.758665183513905,116.53033268101761,113.0,109.0,-1.3100000000000005,11.8875,3.5511811023622046,183.9515040839512,186.7437904659168,185.06841863673742,1.9315813632625805,0,1.057770553157765,0,0
2023-05-28,4,4,3,1,325,160,369,17.67,10,0,1,18.71,1,0,159,5,3,2023,28,6,21,2,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,187.0,104.0,145.0,117.0,132.42857142857142,119.64285714285714,101.33333333333333,57.67685018808726,45.495989465789705,116.66796875,-28.0,55.0,-1.0399999999999991,15.903000000000002,2.018633540372671,157.36430242194803,155.22431391367812,156.50830701864007,2.4916929813599324,0,1.3737852234491053,0,0
2023-05-29,4,4,3,1,165,165,0,20.89,0,0,0,20.45,1,0,163,5,1,2023,29,0,22,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,159.0,141.0,92.0,51.0,140.28571428571428,120.64285714285714,102.73333333333333,56.899661058493486,46.62686315651178,116.75048732943469,4.0,22.0,0.4400000000000013,20.89,0.9939759036144579,161.72273729100272,162.41991911868118,162.0016100220741,0.9983899779259104,0,0.5312644811044078,0,0
2023-05-30,4,4,3,1,369,120,0,17.57,0,0,0,16.04,1,0,105,5,5,2023,30,1,22,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,163.0,207.0,135.0,83.0,143.42857142857142,125.71428571428571,106.46666666666667,57.54956455919012,46.825231434030954,116.84046692607004,-58.0,-102.0,1.5300000000000011,17.57,3.049586776859504,106.25895124324595,107.35305143320267,106.69659131922865,-1.696591319228645,0,0.9892425009764406,0,0
2023-05-31,4,4,3,1,249,50,0,14.54,0,1,0,17.03,1,0,65,5,6,2023,31,2,22,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,105.0,161.0,7.0,56.0,128.85714285714286,123.57142857142857,107.2,51.34987364940189,46.6168535455016,116.81747572815534,-40.0,-96.0,-2.490000000000002,14.54,4.882352941176471,65.73252359281557,65.4373466970434,65.6144528345067,-0.6144528345066931,0,0.378700556460766,0,0
2023-06-01,4,4,3,1,199,91,177,15.69,5,1,0,14.73,2,0,86,6,4,2023,1,3,22,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,65.0,53.0,153.0,106.0,115.14285714285714,127.71428571428571,107.5,54.081508150286844,46.3039061434121,116.71705426356588,21.0,33.0,0.9599999999999991,14.905499999999998,2.1630434782608696,85.95807944418642,84.47738870005922,85.36580314653554,0.6341968534644593,0,0.32578691836430607,0,0
2023-06-02,4,4,3,1,108,93,248,16.21,10,1,0,18.29,2,0,129,6,0,2023,2,4,22,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,86.0,74.0,138.0,42.0,119.85714285714286,122.92857142857143,106.83333333333333,48.957221365285235,46.46992600584265,116.65764023210832,43.0,55.0,-2.0799999999999983,14.589,1.148936170212766,128.76087923038372,131.78757411618565,129.9715571847045,-0.9715571847044941,0,0.5801786366168307,0,0
2023-06-03,4,4,3,1,192,177,519,17.11,25,1,1,18.76,2,0,218,6,2,2023,3,5,22,2,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,129.0,187.0,78.0,96.0,127.71428571428571,122.28571428571429,109.73333333333333,44.58966354703868,44.975037776398736,116.68146718146718,89.0,31.0,-1.6500000000000021,12.8325,1.0786516853932584,218.69568373427717,217.1118718172301,218.06215896745834,-0.062158967458344705,0,0.06709665705927585,0,0
2023-06-04,4,4,3,1,263,122,0,18.45,0,3,0,16.08,2,0,120,6,3,2023,4,6,22,2,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,218.0,159.0,104.0,61.0,132.14285714285714,132.28571428571428,113.8,52.32726686100538,49.0238506345072,116.8766859344894,-98.0,-39.0,2.370000000000001,18.45,2.138211382113821,119.65679457835822,118.48037291939096,119.18622591477131,0.8137740852286868,0,0.4271042948553977,0,0
2023-06-05,4,4,3,1,660,203,0,23.57,10,0,1,20.57,2,0,256,6,1,2023,5,0,23,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,120.0,163.0,141.0,75.0,126.57142857142857,133.42857142857142,115.76666666666667,51.05179442767639,48.005519318693565,116.88269230769231,136.0,93.0,3.0,21.213,3.235294117647059,255.80132523162982,253.12611917714278,254.731242809835,1.2687571901649903,0,0.6838055151996362,0,0
2023-06-06,4,4,3,1,457,108,0,18.87,10,3,0,16.71,2,0,165,6,5,2023,6,1,23,2,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,256.0,105.0,207.0,68.0,139.85714285714286,141.64285714285714,121.8,70.50633203580279,53.737163663713055,117.14971209213051,-91.0,60.0,2.16,16.983,4.192660550458716,164.86537875513767,160.35276213112368,163.06033210553207,1.9396678944679309,0,1.0623329696656392,0,0
2023-06-07,4,4,3,1,349,118,0,16.99,0,0,0,18.67,2,0,110,6,6,2023,7,2,23,2,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,165.0,65.0,161.0,140.0,148.42857142857142,138.64285714285714,125.03333333333333,69.19744008477282,53.304902623287425,117.24137931034483,-55.0,45.0,-1.6800000000000033,16.99,2.9327731092436973,110.97610596613204,112.42480572877622,111.55558587118972,-1.5555858711897201,0,0.9096873038843518,0,0
2023-06-08,4,4,3,1,231,102,232,16.13,10,0,0,15.63,2,0,111,6,4,2023,8,3,23,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,110.0,86.0,53.0,73.0,154.85714285714286,135.0,124.03333333333333,61.85582314659523,53.29584530183169,117.22753346080306,1.0,25.0,0.4999999999999982,14.517,2.2427184466019416,111.43213310379475,109.89684760323055,110.81801890356908,0.18198109643091698,0,0.07064703420167236,0,0
2023-06-09,4,4,3,1,129,129,0,17.78,5,3,0,18.98,2,0,142,6,0,2023,9,4,23,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,111.0,129.0,74.0,83.0,158.42857142857142,139.14285714285714,125.3,57.8067387734255,52.486550001257235,117.21564885496183,31.0,13.0,-1.1999999999999993,16.891000000000002,0.9923076923076923,141.25832594988978,142.60790396468764,141.79815715580892,0.20184284419107712,0,0.08185302148534596,0,0
2023-06-10,4,4,3,1,232,125,292,18.84,5,1,0,18.02,2,0,145,6,2,2023,10,5,23,2,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,142.0,218.0,187.0,116.0,160.28571428571428,144.0,127.26666666666667,56.9055190226581,51.949533424165615,117.26285714285714,3.0,-73.0,0.8200000000000003,17.898,1.8412698412698412,144.84969899558814,145.11527925229214,144.95593109826973,0.04406890173027023,0,0.0071629510393498245,0,0
2023-06-11,4,4,3,1,107,107,0,17.05,15,3,1,15.82,2,0,149,6,3,2023,11,6,23,2,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,145.0,120.0,159.0,70.0,149.85714285714286,141.0,128.23333333333332,50.94254466693697,52.002442471373406,117.31558935361217,4.0,29.0,1.2300000000000004,14.4925,0.9907407407407407,148.2105957067119,150.5959084879752,149.16472081921722,-0.16472081921722292,0,0.12496199803925516,0,0
2023-06-12,4,4,3,1,292,250,407,21.69,10,0,1,19.47,2,0,220,6,1,2023,12,0,24,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,149.0,256.0,163.0,128.0,154.0,140.28571428571428,130.86666666666667,49.26120853842987,50.94130045409147,117.37571157495256,71.0,-36.0,2.2200000000000024,19.521,1.1633466135458168,219.74598502782112,222.92447490770178,221.01738097977338,-1.0173809797733782,0,0.6060323968715848,0,0
2023-06-13,4,4,3,1,42,42,0,16.93,10,3,0,20.1,2,0,144,6,5,2023,13,1,24,2,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,220.0,165.0,105.0,145.0,148.85714285714286,144.35714285714286,133.93333333333334,37.25331560827217,53.469252094453566,117.57007575757575,-76.0,-21.0,-3.1700000000000017,15.237,0.9767441860465116,144.61453424130252,144.75506096343864,144.67074493015696,-0.6707449301569568,0,0.41046052620992907,0,0
2023-06-14,4,4,3,1,407,202,400,16.22,25,3,1,19.47,2,0,196,6,6,2023,14,2,24,2,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,144.0,110.0,65.0,92.0,145.85714285714286,147.14285714285714,133.9,36.57607857342741,53.462426380428674,117.62003780718337,52.0,86.0,-3.25,12.165,2.0049261083743843,198.24194054814478,195.34468785664365,197.08303947154434,-1.083039471544339,0,0.6430768822177547,0,0
2023-06-15,4,4,3,1,205,79,0,14.52,10,0,0,12.82,2,0,79,6,4,2023,15,3,24,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,196.0,111.0,86.0,135.0,158.14285714285714,156.5,137.36666666666667,36.96587873263935,54.02073888688544,117.76792452830189,-117.0,-32.0,1.6999999999999993,13.068,2.5625,81.13303134441499,80.2220954876669,80.76865700171575,-1.7686570017157521,0,1.0299019198398522,0,0
2023-06-16,4,4,3,1,526,114,0,15.65,15,0,1,13.55,2,0,120,6,0,2023,16,4,24,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,79.0,142.0,129.0,7.0,153.57142857142858,156.0,135.5,44.89564619892509,55.06281679230955,117.69491525423729,41.0,-22.0,2.0999999999999996,13.3025,4.573913043478261,120.06992772065297,118.39635256258994,119.40049765742775,0.5995023425722508,0,0.30621229418892437,0,0
2023-06-17,4,4,3,1,412,85,0,15.7,5,1,0,18.87,2,0,102,6,2,2023,17,5,24,2,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,120.0,145.0,218.0,153.0,150.42857142857142,155.35714285714286,139.26666666666668,46.57916967507104,49.559391979052094,117.69924812030075,-18.0,-43.0,-3.1700000000000017,14.915,4.790697674418604,101.36586963258802,102.0343394976687,101.63325757862029,0.3667424213797119,0,0.17488927324791978,0,0
2023-06-18,4,4,3,1,327,184,294,20.34,5,0,0,17.78,2,0,172,6,3,2023,18,6,24,2,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,102.0,149.0,120.0,138.0,144.28571428571428,147.07142857142858,137.56666666666666,50.115580696739826,49.94526889563686,117.66979362101313,70.0,23.0,2.5599999999999987,19.323,1.7675675675675675,172.95887966401193,171.23086678548236,172.2676745126001,-0.26767451260010944,0,0.18304841585038115,0,0
2023-06-19,4,4,3,1,143,143,482,16.56,25,3,1,18.46,2,0,205,6,1,2023,19,0,25,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,172.0,220.0,256.0,78.0,147.57142857142858,150.78571428571428,138.7,51.21802138198748,50.33963955318738,117.77153558052434,33.0,-15.0,-1.9000000000000021,12.419999999999998,0.9930555555555556,203.44623617959496,204.91818352006203,204.0350151157818,0.9649848842182109,0,0.5124173454032248,0,0
2023-06-20,4,4,3,1,294,143,0,20.02,15,3,1,23.37,2,0,232,6,5,2023,20,1,25,2,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,205.0,144.0,165.0,104.0,145.42857142857142,147.14285714285714,142.93333333333334,47.88826280296381,50.39905125908715,117.93457943925233,27.0,88.0,-3.3500000000000014,17.017,2.0416666666666665,234.79945088622515,226.24908332129064,231.37930386025135,0.6206961397486452,0,0.31816982302874885,0,0
2023-06-21,4,4,3,1,633,101,0,14.77,10,1,0,13.51,2,0,84,6,6,2023,21,2,25,2,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,232.0,196.0,110.0,141.0,158.0,151.92857142857142,147.2,57.94537657714094,52.368982659849244,118.1473880597015,-148.0,-112.0,1.2599999999999998,13.293,6.205882352941177,89.94236789056664,90.40051413209773,90.12562638717907,-6.125626387179068,0,3.488101677405571,1,0
2023-06-22,4,4,3,1,532,104,0,16.95,10,0,0,20.17,2,0,144,6,4,2023,22,3,25,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,84.0,79.0,111.0,207.0,142.0,150.07142857142858,145.3,61.08191221630193,53.62073067966058,118.08379888268156,60.0,65.0,-3.2200000000000024,15.254999999999999,5.066666666666666,143.08125269226127,144.95099745045155,143.82915059553739,0.17084940446261498,0,0.06436653964757386,0,0
2023-06-23,4,4,3,1,428,117,0,16.5,10,1,0,19.7,2,0,135,6,0,2023,23,4,25,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,144.0,120.0,142.0,161.0,151.28571428571428,152.42857142857142,143.2,54.493774218450305,52.33934367712043,118.13197026022304,-9.0,15.0,-3.1999999999999993,14.85,3.6271186440677967,135.00864636831977,135.86875556388404,135.3526900465455,-0.3526900465454901,0,0.23101413386325434,0,0
2023-06-24,4,4,3,1,311,157,283,18.62,0,1,0,19.94,2,0,141,6,2,2023,24,5,25,2,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,135.0,102.0,145.0,53.0,153.42857142857142,151.92857142857142,142.33333333333334,53.34121965502592,52.2496218982085,118.16326530612245,6.0,39.0,-1.3200000000000003,18.62,1.9683544303797469,142.66063443880978,141.34162568300098,142.13303093648625,-1.13303093648625,0,0.6712820395481162,0,0
2023-06-25,4,4,3,1,154,154,482,18.23,25,1,1,16.21,2,0,223,6,3,2023,25,6,25,2,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,141.0,172.0,149.0,74.0,159.0,151.64285714285714,145.26666666666668,48.92851929090034,49.457005593736206,118.20555555555555,82.0,51.0,2.0199999999999996,13.6725,0.9935483870967742,222.95963945866455,221.12627826925674,222.22629498290144,0.773705017098564,0,0.4044973484095534,0,0
2023-06-26,4,4,3,1,283,179,0,21.29,15,3,1,22.43,2,0,260,6,1,2023,26,0,26,2,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,223.0,205.0,220.0,187.0,166.28571428571428,156.92857142857142,150.23333333333332,54.649532738820675,49.53485943101666,118.39926062846581,37.0,55.0,-1.1400000000000006,18.0965,1.5722222222222222,261.9258513032955,254.63663188740196,259.0101635369381,0.9898364630619199,0,0.5264385926703167,0,0
2023-06-27,4,4,3,1,586,80,0,16.45,5,1,0,18.91,2,0,116,6,5,2023,27,1,26,2,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,260.0,232.0,144.0,159.0,174.14285714285714,159.78571428571428,152.66666666666666,64.25321930048479,53.0701119426858,118.66051660516605,-144.0,-116.0,-2.460000000000001,15.627499999999998,7.234567901234568,105.51574685711903,107.23227536143935,106.20235825884716,9.797641741152844,0,5.495797540090781,1,0
2023-06-28,4,4,3,1,506,128,0,17.38,5,3,0,15.66,2,0,117,6,6,2023,28,2,26,2,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,116.0,84.0,196.0,163.0,157.57142857142858,157.78571428571428,151.23333333333332,61.75450629402728,53.472315320613646,118.65561694290976,1.0,33.0,1.7199999999999989,16.511,3.9224806201550386,117.56984759142134,116.09969871242225,116.98178803982171,0.01821196017829152,0,0.02175142339964068,0,0
2023-06-29,4,4,3,1,378,149,447,21.23,5,3,0,20.07,2,0,189,6,4,2023,29,3,26,2,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,117.0,144.0,79.0,105.0,162.28571428571428,152.14285714285714,149.7,56.21303017899646,53.781903122223945,118.65257352941177,72.0,45.0,1.1600000000000001,20.168499999999998,2.52,189.8103596129646,186.17706217807915,188.35704063901042,0.642959360989579,0,0.33073072034413714,0,0
2023-06-30,4,4,3,1,229,110,0,19.25,0,1,0,20.65,2,0,152,6,0,2023,30,4,26,2,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,189.0,135.0,120.0,65.0,168.71428571428572,160.0,152.5,56.34629324014815,53.560632738144086,118.78165137614678,-37.0,17.0,-1.3999999999999986,19.25,2.063063063063063,150.29323892753214,152.7403365752425,151.2720779866163,0.7279220133837043,0,0.37866660261455387,0,0
2023-07-01,4,4,3,1,566,86,0,17.72,0,1,0,18.88,2,0,124,7,2,2023,1,5,26,3,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,152.0,141.0,102.0,86.0,171.14285714285714,162.28571428571428,155.4,55.00129868596612,50.95136287981268,118.84249084249085,-28.0,-17.0,-1.1600000000000001,17.72,6.505747126436781,124.56318173414378,125.01925628200576,124.74561155328857,-0.745611553288569,0,0.45270023426156664,0,0
2023-07-02,4,4,3,1,480,125,0,20.75,5,3,0,22.5,2,0,200,7,3,2023,2,6,26,3,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,124.0,223.0,172.0,129.0,168.71428571428572,163.85714285714286,156.66666666666666,56.896731850239846,49.62155630947826,118.85191956124315,76.0,-23.0,-1.75,19.7125,3.8095238095238093,199.3722210706046,206.12834231711764,202.07466956920982,-2.074669569209817,0,1.202554043982786,0,0
2023-07-03,4,4,3,1,355,155,330,19.4,10,3,0,22.56,2,0,195,7,1,2023,3,0,27,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,200.0,260.0,205.0,218.0,165.42857142857142,165.85714285714286,159.03333333333333,53.82024756185214,49.94858275807472,119.0,-5.0,-65.0,-3.16,17.46,2.2756410256410255,193.13067710061495,192.005045754545,192.68042456218697,2.319575437813029,0,1.276676598992977,0,0
2023-07-04,4,4,3,1,200,170,0,19.95,10,0,0,17.78,2,0,186,7,5,2023,4,1,27,3,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,195.0,116.0,232.0,120.0,156.14285714285714,165.14285714285714,158.26666666666668,38.09386902301818,49.18293321407579,119.1384335154827,-9.0,70.0,2.169999999999998,17.955,1.1695906432748537,186.8338154679316,181.56746097263837,184.7272736698143,1.2727263301856908,0,0.6860449018405392,0,0
2023-07-05,4,4,3,1,360,53,0,14.33,5,0,0,13.92,2,0,61,7,6,2023,5,2,27,3,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,186.0,117.0,84.0,256.0,166.14285714285714,161.85714285714286,160.46666666666667,34.84933558156014,48.88743815332741,119.26,-125.0,-56.0,0.41000000000000014,13.6135,6.666666666666667,61.57243186023341,59.24968797025956,60.643334304243865,0.35666569575613494,0,0.16920399013172935,0,0
2023-07-06,4,4,3,1,307,136,353,17.42,15,1,1,15.71,2,0,156,7,4,2023,6,3,27,3,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,61.0,189.0,144.0,165.0,158.14285714285714,160.21428571428572,153.96666666666667,50.791825364024184,48.71060447690785,119.15426497277677,95.0,-33.0,1.7100000000000009,14.807,2.240875912408759,156.50148365196316,155.0820373720184,155.93370513998525,0.06629486001475016,0,0.005376922536274215,0,0
2023-07-07,4,4,3,1,171,163,0,19.84,15,0,1,23.87,2,0,228,7,0,2023,7,4,27,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,156.0,152.0,135.0,110.0,153.42857142857142,161.07142857142858,153.66666666666666,48.94846658428014,48.668005020174036,119.22101449275362,72.0,76.0,-4.030000000000001,16.864,1.0426829268292683,228.3828554222697,227.3771723667577,227.9805822000649,0.0194177999350984,0,0.02107108926469459,0,0
2023-07-08,4,4,3,1,361,172,360,17.62,10,3,0,19.91,2,0,158,7,2,2023,8,5,27,3,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,228.0,124.0,141.0,111.0,164.28571428571428,167.71428571428572,157.6,56.43496045807746,49.773001960279025,119.41772151898734,-70.0,34.0,-2.289999999999999,15.858,2.086705202312139,158.70776775977046,160.03427914846677,159.238372315249,-1.238372315248995,0,0.7307155881519196,0,0
2023-07-09,4,4,3,1,189,118,0,17.29,0,3,0,19.76,2,0,116,7,3,2023,9,6,27,3,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,158.0,200.0,223.0,142.0,169.14285714285714,168.92857142857142,159.16666666666666,53.791041916625794,48.989149631415366,119.48736462093864,-42.0,-84.0,-2.4700000000000024,17.29,1.588235294117647,116.33958754841936,114.66623438717802,115.67024628392282,0.3297537160771782,0,0.1540202658340223,0,0
2023-07-10,4,4,3,1,431,119,0,17.52,0,0,0,15.84,2,0,104,7,1,2023,10,0,28,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,116.0,195.0,260.0,145.0,157.14285714285714,161.28571428571428,158.3,55.113303207811796,49.530311165365596,119.48108108108109,-12.0,-91.0,1.6799999999999997,17.52,3.591666666666667,105.2342118067152,106.58736834301196,105.7754744212339,-1.7754744212338949,0,1.0337483042240612,0,0
2023-07-11,4,4,3,1,312,101,389,14.94,25,1,1,16.22,2,0,164,7,5,2023,11,1,28,3,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,104.0,186.0,116.0,149.0,144.14285714285714,150.14285714285714,156.93333333333334,55.426914555501554,50.466741067984536,119.45323741007195,60.0,-22.0,-1.2799999999999994,11.205,3.0588235294117645,164.70866264326384,167.72225483126104,165.9140995184627,-1.9140995184627059,0,1.111960508683733,0,0
2023-07-12,4,4,3,1,211,209,0,20.26,10,3,0,23.91,2,0,213,7,6,2023,12,2,28,3,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,164.0,61.0,117.0,220.0,141.0,153.57142857142858,157.43333333333334,53.23845727792408,50.45973699367916,119.53321364452424,49.0,152.0,-3.6499999999999986,18.234,1.0047619047619047,212.76514675041616,214.04417825207057,213.27675935107794,-0.27675935107794203,0,0.18817407677842024,0,0
2023-07-13,4,4,3,1,391,123,0,17.31,0,1,0,19.42,2,0,116,7,4,2023,13,3,28,3,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,213.0,156.0,189.0,144.0,162.71428571428572,160.42857142857142,157.2,45.624241676672646,50.175828773458804,119.70071684587813,-97.0,-40.0,-2.110000000000003,17.31,3.153225806451613,117.44250054200012,116.40860661392797,117.02894297077125,-1.0289429707712543,0,0.6125556659041337,0,0
2023-07-14,4,4,3,1,268,263,482,21.68,15,0,1,25.42,2,0,268,7,0,2023,14,4,28,3,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,116.0,228.0,152.0,196.0,157.0,155.21428571428572,156.26666666666668,48.986392668440836,50.68763933750716,119.69409660107334,152.0,40.0,-3.740000000000002,18.428,1.0151515151515151,268.9649221223908,272.2942368907792,270.29664802974617,-2.2966480297461658,0,1.327794170685498,0,0
2023-07-15,4,4,3,1,5,5,0,17.25,5,1,0,16.63,2,0,115,7,2,2023,15,5,28,3,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,268.0,158.0,124.0,79.0,162.71428571428572,163.5,158.66666666666666,59.790507289240885,54.215618905748386,119.95892857142857,-153.0,-43.0,0.620000000000001,16.3875,0.8333333333333334,111.49387553789383,114.64188021518277,112.75307740880939,2.2469225911906108,0,1.2356859024437754,0,0
2023-07-16,4,4,3,1,482,147,0,18.54,5,1,0,17.65,2,0,139,7,3,2023,16,6,28,3,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,115.0,116.0,200.0,120.0,156.57142857142858,162.85714285714286,159.86666666666667,62.50295231122331,52.77063795222743,119.95008912655972,24.0,23.0,0.8900000000000006,17.613,3.2567567567567566,139.44132399115017,137.5112936391949,138.66931185036805,0.33068814963195337,0,0.15454747273739727,0,0
2023-07-17,4,4,3,1,335,171,320,18.52,15,0,1,18.44,2,0,179,7,1,2023,17,0,29,3,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,139.0,104.0,195.0,102.0,159.85714285714286,158.5,160.5,60.58995673494795,52.38830482806854,119.98398576512456,40.0,75.0,0.0799999999999983,15.741999999999999,1.947674418604651,178.87823571367034,174.54468817895037,177.14481669978235,1.8551833002176465,0,1.0146668075399663,0,0
